"schema_name","object_name","object_type","ordinal_position","column_name","data_type","is_nullable","column_default","is_primary_key","indexes_for_column","table_indexes"
"dm","dm_marketing_daily","materialized view",2,"platform","text","YES",NULL,False,"ix_dm_md_date_platform, ix_dm_md_platform_campaign, ix_dm_md_platform_creative, ux_dm_marketing_daily_nk","ix_dm_md_campaign (campaign_key) | ix_dm_md_creative (creative_key) | ix_dm_md_date_platform (date, platform) | ix_dm_md_platform_campaign (platform, campaign_key) | ix_dm_md_platform_creative (platform, creative_key) | ux_dm_marketing_daily_nk (date, platform, campaign_key, creative_key) [unique]"
"dm","dm_marketing_daily","materialized view",3,"campaign_key","text","YES",NULL,False,"ix_dm_md_campaign, ix_dm_md_platform_campaign, ux_dm_marketing_daily_nk","ix_dm_md_campaign (campaign_key) | ix_dm_md_creative (creative_key) | ix_dm_md_date_platform (date, platform) | ix_dm_md_platform_campaign (platform, campaign_key) | ix_dm_md_platform_creative (platform, creative_key) | ux_dm_marketing_daily_nk (date, platform, campaign_key, creative_key) [unique]"
"dm","dm_marketing_daily","materialized view",4,"creative_key","text","YES",NULL,False,"ix_dm_md_creative, ix_dm_md_platform_creative, ux_dm_marketing_daily_nk","ix_dm_md_campaign (campaign_key) | ix_dm_md_creative (creative_key) | ix_dm_md_date_platform (date, platform) | ix_dm_md_platform_campaign (platform, campaign_key) | ix_dm_md_platform_creative (platform, creative_key) | ux_dm_marketing_daily_nk (date, platform, campaign_key, creative_key) [unique]"
"dm","dm_marketing_daily","materialized view",5,"impressions","bigint","YES",NULL,False,NULL,"ix_dm_md_campaign (campaign_key) | ix_dm_md_creative (creative_key) | ix_dm_md_date_platform (date, platform) | ix_dm_md_platform_campaign (platform, campaign_key) | ix_dm_md_platform_creative (platform, creative_key) | ux_dm_marketing_daily_nk (date, platform, campaign_key, creative_key) [unique]"
"dm","dm_marketing_daily","materialized view",6,"clicks","bigint","YES",NULL,False,NULL,"ix_dm_md_campaign (campaign_key) | ix_dm_md_creative (creative_key) | ix_dm_md_date_platform (date, platform) | ix_dm_md_platform_campaign (platform, campaign_key) | ix_dm_md_platform_creative (platform, creative_key) | ux_dm_marketing_daily_nk (date, platform, campaign_key, creative_key) [unique]"
"dm","dm_marketing_daily","materialized view",7,"cost","numeric(18,6)","YES",NULL,False,NULL,"ix_dm_md_campaign (campaign_key) | ix_dm_md_creative (creative_key) | ix_dm_md_date_platform (date, platform) | ix_dm_md_platform_campaign (platform, campaign_key) | ix_dm_md_platform_creative (platform, creative_key) | ux_dm_marketing_daily_nk (date, platform, campaign_key, creative_key) [unique]"
"dm","dm_marketing_daily","materialized view",8,"ctr_pct","numeric(12,4)","YES",NULL,False,NULL,"ix_dm_md_campaign (campaign_key) | ix_dm_md_creative (creative_key) | ix_dm_md_date_platform (date, platform) | ix_dm_md_platform_campaign (platform, campaign_key) | ix_dm_md_platform_creative (platform, creative_key) | ux_dm_marketing_daily_nk (date, platform, campaign_key, creative_key) [unique]"
"dm","dm_marketing_daily","materialized view",9,"cpc","numeric(14,4)","YES",NULL,False,NULL,"ix_dm_md_campaign (campaign_key) | ix_dm_md_creative (creative_key) | ix_dm_md_date_platform (date, platform) | ix_dm_md_platform_campaign (platform, campaign_key) | ix_dm_md_platform_creative (platform, creative_key) | ux_dm_marketing_daily_nk (date, platform, campaign_key, creative_key) [unique]"
"dm","dm_marketing_daily","materialized view",10,"cpm","numeric(14,4)","YES",NULL,False,NULL,"ix_dm_md_campaign (campaign_key) | ix_dm_md_creative (creative_key) | ix_dm_md_date_platform (date, platform) | ix_dm_md_platform_campaign (platform, campaign_key) | ix_dm_md_platform_creative (platform, creative_key) | ux_dm_marketing_daily_nk (date, platform, campaign_key, creative_key) [unique]"
"dm","dm_perf_crm_360_by_source","materialized view",1,"date","date","YES",NULL,False,"ux_dm_perf_crm_360_by_source_nk","ux_dm_perf_crm_360_by_source_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source","materialized view",2,"platform","text","YES",NULL,False,"ux_dm_perf_crm_360_by_source_nk","ux_dm_perf_crm_360_by_source_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source","materialized view",3,"source","text","YES",NULL,False,"ux_dm_perf_crm_360_by_source_nk","ux_dm_perf_crm_360_by_source_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source","materialized view",4,"cost","numeric(18,6)","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source","materialized view",5,"leads","bigint","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source","materialized view",6,"contracts","bigint","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source","materialized view",7,"revenue","numeric(18,2)","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source","materialized view",8,"cpl","numeric","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source","materialized view",9,"cpa","numeric","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source","materialized view",10,"roas","numeric","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2","materialized view",1,"date","date","YES",NULL,False,"ix_dm_360_by_source_v2_date, ix_dm_perf_crm_360_by_source_v2_date, ux_dm_perf_crm_360_by_source_v2_nk","ix_dm_360_by_source_v2_date (date) | ix_dm_perf_crm_360_by_source_v2_date (date) | ux_dm_perf_crm_360_by_source_v2_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2","materialized view",2,"platform","text","YES",NULL,False,"ux_dm_perf_crm_360_by_source_v2_nk","ix_dm_360_by_source_v2_date (date) | ix_dm_perf_crm_360_by_source_v2_date (date) | ux_dm_perf_crm_360_by_source_v2_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2","materialized view",3,"source","text","YES",NULL,False,"ux_dm_perf_crm_360_by_source_v2_nk","ix_dm_360_by_source_v2_date (date) | ix_dm_perf_crm_360_by_source_v2_date (date) | ux_dm_perf_crm_360_by_source_v2_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2","materialized view",4,"cost","numeric(18,6)","YES",NULL,False,NULL,"ix_dm_360_by_source_v2_date (date) | ix_dm_perf_crm_360_by_source_v2_date (date) | ux_dm_perf_crm_360_by_source_v2_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2","materialized view",5,"leads","bigint","YES",NULL,False,NULL,"ix_dm_360_by_source_v2_date (date) | ix_dm_perf_crm_360_by_source_v2_date (date) | ux_dm_perf_crm_360_by_source_v2_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2","materialized view",6,"contracts","bigint","YES",NULL,False,NULL,"ix_dm_360_by_source_v2_date (date) | ix_dm_perf_crm_360_by_source_v2_date (date) | ux_dm_perf_crm_360_by_source_v2_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2","materialized view",7,"revenue","numeric(18,2)","YES",NULL,False,NULL,"ix_dm_360_by_source_v2_date (date) | ix_dm_perf_crm_360_by_source_v2_date (date) | ux_dm_perf_crm_360_by_source_v2_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2","materialized view",8,"cpl","numeric","YES",NULL,False,NULL,"ix_dm_360_by_source_v2_date (date) | ix_dm_perf_crm_360_by_source_v2_date (date) | ux_dm_perf_crm_360_by_source_v2_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2","materialized view",9,"cpa","numeric","YES",NULL,False,NULL,"ix_dm_360_by_source_v2_date (date) | ix_dm_perf_crm_360_by_source_v2_date (date) | ux_dm_perf_crm_360_by_source_v2_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2","materialized view",10,"roas","numeric","YES",NULL,False,NULL,"ix_dm_360_by_source_v2_date (date) | ix_dm_perf_crm_360_by_source_v2_date (date) | ux_dm_perf_crm_360_by_source_v2_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2_leadattr","materialized view",1,"date","date","YES",NULL,False,"ux_dm_perf_crm_360_by_source_v2_leadattr_nk","ux_dm_perf_crm_360_by_source_v2_leadattr_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2_leadattr","materialized view",2,"platform","text","YES",NULL,False,"ux_dm_perf_crm_360_by_source_v2_leadattr_nk","ux_dm_perf_crm_360_by_source_v2_leadattr_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2_leadattr","materialized view",3,"source","text","YES",NULL,False,"ux_dm_perf_crm_360_by_source_v2_leadattr_nk","ux_dm_perf_crm_360_by_source_v2_leadattr_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2_leadattr","materialized view",4,"cost","numeric(18,6)","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_v2_leadattr_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2_leadattr","materialized view",5,"leads","numeric","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_v2_leadattr_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2_leadattr","materialized view",6,"contracts","numeric","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_v2_leadattr_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2_leadattr","materialized view",7,"revenue","numeric(18,2)","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_v2_leadattr_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2_leadattr","materialized view",8,"cpl","numeric","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_v2_leadattr_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2_leadattr","materialized view",9,"cpa","numeric","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_v2_leadattr_nk (date, platform, source) [unique]"
"dm","dm_perf_crm_360_by_source_v2_leadattr","materialized view",10,"roas","numeric","YES",NULL,False,NULL,"ux_dm_perf_crm_360_by_source_v2_leadattr_nk (date, platform, source) [unique]"
"dm","dm_perf_funnel_daily","materialized view",1,"date","date","YES",NULL,False,"ix_perf_funnel_date_desc, ix_perf_funnel_platform_date, ux_dm_perf_funnel_daily_nk","ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",2,"platform","text","YES",NULL,False,"ix_perf_funnel_platform_date, ux_dm_perf_funnel_daily_nk","ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",3,"impressions","bigint","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",4,"clicks","bigint","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",5,"cost","numeric","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",6,"leads","bigint","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",7,"contracts","bigint","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",8,"revenue","numeric","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",9,"ctr_pct","numeric","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",10,"cpc","numeric","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",11,"cpm","numeric","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",12,"cpl","numeric","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",13,"cpa","numeric","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",14,"lead2deal_rate","numeric","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily","materialized view",15,"roas","numeric","YES",NULL,False,NULL,"ix_perf_funnel_date_desc (date) | ix_perf_funnel_platform_date (platform, date) | ux_dm_perf_funnel_daily_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",1,"date","date","YES",NULL,False,"ix_dm_perf_funnel_daily_v2_date, ux_dm_perf_funnel_daily_v2_nk","ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",2,"platform","text","YES",NULL,False,"ux_dm_perf_funnel_daily_v2_nk","ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",3,"impressions","bigint","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",4,"clicks","bigint","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",5,"cost","numeric(18,6)","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",6,"ctr_pct","numeric","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",7,"cpc","numeric","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",8,"cpm","numeric","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",9,"leads","bigint","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",10,"contracts","bigint","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",11,"revenue","numeric(18,2)","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",12,"cpl","numeric","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",13,"cpa","numeric","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_daily_v2","materialized view",14,"roas","numeric","YES",NULL,False,NULL,"ix_dm_perf_funnel_daily_v2_date (date) | ux_dm_perf_funnel_daily_v2_nk (date, platform) [unique]"
"dm","dm_perf_funnel_monthly","materialized view",1,"month","date","YES",NULL,False,"ux_dm_perf_funnel_monthly_nk","ux_dm_perf_funnel_monthly_nk (month, platform) [unique]"
"dm","dm_perf_funnel_monthly","materialized view",2,"platform","text","YES",NULL,False,"ux_dm_perf_funnel_monthly_nk","ux_dm_perf_funnel_monthly_nk (month, platform) [unique]"
"dm","dm_perf_funnel_monthly","materialized view",3,"impressions","bigint","YES",NULL,False,NULL,"ux_dm_perf_funnel_monthly_nk (month, platform) [unique]"
"dm","dm_perf_funnel_monthly","materialized view",4,"clicks","bigint","YES",NULL,False,NULL,"ux_dm_perf_funnel_monthly_nk (month, platform) [unique]"
"dm","dm_perf_funnel_monthly","materialized view",5,"cost","numeric","YES",NULL,False,NULL,"ux_dm_perf_funnel_monthly_nk (month, platform) [unique]"
